"","X","estimate","SE","df","t.ratio","pval","padj","fold_change","gene","Chr","male_fold_change","female_fold_change","female_direction","male_direction","opp"
"ILMN_1772123","ILMN_1772123",0.114499500356153,0.0179866372026613,289.605676302451,6.36580918745677,7.58847228643164e-10,4.83689223537153e-06,-1.08335109518714,"ACACA","17",-1.07240923918161,-1.10677830576541,"negative","negative",0
"ILMN_1763852","ILMN_1763852",0.187979572430308,0.017682529143874,290.754856027941,10.6308080083347,1.62511427076429e-22,1.50469330330066e-18,-1.13961985571125,"ACACB","12",-1.12097721464016,-1.17993121629901,"negative","negative",0
"ILMN_1761058","ILMN_1761058",0.187989691022208,0.0170291919871685,290.670751969709,11.0392607684415,6.78279875578724e-24,6.42263214185494e-20,-1.14363519530516,"ACAD11,NPHP3-ACAD11","3",-1.11834774305693,-1.19881718833687,"negative","negative",0
"ILMN_1775579","ILMN_1775579",0.104889211521464,0.0165629296783179,289.92891419184,6.33276923579361,9.14993826734281e-10,5.81021079976268e-06,-1.079530147684,"ACAD9","3",-1.06857878846166,-1.10297934809196,"negative","negative",0
"ILMN_1778104","ILMN_1778104",0.18535054494933,0.0201570310650906,290.013071096888,9.19532962720556,7.52679271157194e-18,6.35863448273598e-14,-1.14434090769924,"ACADM","1",-1.13344507344743,-1.16764837650289,"negative","negative",0
"ILMN_2053679","ILMN_2053679",0.19886328001294,0.0174408977626168,290.161994761109,11.4021240603329,3.93435898919183e-25,3.80216452715498e-21,-1.15579331923629,"ACADM","1",-1.13428285522923,-1.20247234089301,"negative","negative",0
"ILMN_1800008","ILMN_1800008",0.181001496176111,0.0177121245183947,290.344853776066,10.2190731545577,3.83520290153822e-21,3.47431030850347e-17,-1.13743429360711,"ACAT1","11",-1.13845344435814,-1.13528939259586,"negative","negative",0
"ILMN_1708672","ILMN_1708672",0.197402952010724,0.0152903554796639,290.110818209184,12.9102918681825,1.94572947218821e-30,2.01947261918414e-26,-1.14966503758381,"ACAT2","6",-1.13344208893525,-1.18461971551061,"negative","negative",0
"ILMN_1750800","ILMN_1750800",0.172015788032697,0.0131154759690369,290.228738037744,13.1154819267553,3.54975992750266e-31,3.71588869210978e-27,-1.12928775334742,"ACO1","9",-1.11694281038689,-1.15575366793922,"negative","negative",0
"ILMN_1654861","ILMN_1654861",0.111946334436261,0.0164130512665312,289.690810568625,6.82056813315008,5.28530745986515e-11,3.58555258077252e-07,-1.07816279300033,"ACO2","22",-1.05736548285935,-1.12334292885588,"negative","negative",0
"ILMN_1740265","ILMN_1740265",0.11789553840907,0.0160491112547942,290.88628087918,7.34592318150025,2.06898938919519e-12,1.48932714963035e-08,-1.08528842473007,"ACOT7","1",-1.08174947840773,-1.09278480725561,"negative","negative",0
"ILMN_1750158","ILMN_1750158",-0.409442754139017,0.0231709323715683,292.143220193269,-17.6705342527097,4.92904029868158e-48,5.73691000363549e-44,1.32511803716685,"ACOX1","17",1.2618474542308,1.46904359768892,"positive","positive",0
"ILMN_1669633","ILMN_1669633",0.180020436389655,0.0166769756569859,290.281491185628,10.7945493291072,4.62776655563931e-23,4.32325951627824e-19,-1.13051297273559,"ACP1","2",-1.10703430227622,-1.18163826302336,"negative","negative",0
"ILMN_2344956","ILMN_2344956",0.112003091940543,0.0153074586465895,290.969050274459,7.31689658789291,2.48259304114666e-12,1.78374310006388e-08,-1.07017951834285,"ACP1","2",-1.05000058295717,-1.11398606809334,"negative","negative",0
"ILMN_2104830","ILMN_2104830",0.113459301830517,0.0227843511616069,289.916244624377,4.97970299991265,1.09521018603943e-06,0.00550452639503418,-1.08806836280333,"ACP2","11",-1.05750384256079,-1.15540755287478,"negative","negative",0
"ILMN_2078599","ILMN_2078599",0.14429926395713,0.0196419579710926,292.49650632786,7.34648063953183,2.03835959002211e-12,1.46802657673392e-08,-1.10269292999455,"ACP5","19",-1.07728482456688,-1.15822062224323,"negative","negative",0
"ILMN_2234343","ILMN_2234343",-0.117575094487134,0.0221770729049789,289.737691987507,-5.30165071787891,2.2792983713037e-07,0.00121828497946183,1.08387343990639,"ACP6","1",1.08441691542915,1.08272894237899,"positive","positive",0
"ILMN_1706598","ILMN_1706598",-0.393297955720926,0.0248300225559362,289.919531966895,-15.8396133082408,3.84425508247266e-41,4.36015411454049e-37,1.31535126230988,"ACPL2","3",1.30986163915911,1.32699624586892,"positive","positive",0
"ILMN_2306955","ILMN_2306955",-0.396215448306322,0.0247313299996419,290.066984141861,-16.0207901601757,8.10041025278473e-42,9.22069699074486e-38,1.31468039578704,"ACPL2","3",1.29579451228598,1.35538911102067,"positive","positive",0
"ILMN_1758323","ILMN_1758323",-0.166613816183899,0.0186805726633266,291.284813935996,-8.91909574651279,5.32008895393235e-17,4.39758552932048e-13,1.12367178339435,"ACPP","3",1.11785693952849,1.13602596189262,"positive","positive",0
"ILMN_1728331","ILMN_1728331",-0.0967430974323054,0.0173958217102702,290.737807942681,-5.56128356817948,6.07018483075857e-08,0.000342115617061553,1.09273144923514,"ACPT","19",1.07276843610937,1.13602887522617,"positive","positive",0
"ILMN_1784203","ILMN_1784203",-0.141537351050229,0.0170117020752882,293.421398601894,-8.3199993994623,3.35525731835456e-15,2.64226513820422e-11,1.11552757549767,"ACRBP","12",1.1037610764048,1.14073815553883,"positive","positive",0
"ILMN_2227011","ILMN_2227011",-0.11301912472668,0.0227667397575351,290.444148967423,-4.96422087353432,1.17775433274393e-06,0.00590408247004532,1.08579470157389,"ACSBG1","15",1.07590324072274,1.1069400191367,"positive","positive",0
"ILMN_1684585","ILMN_1684585",-0.73454715954309,0.034505439506635,290.466551016187,-21.2878656248342,3.03908072983687e-61,3.6122513554841e-57,1.66037768324985,"ACSL1","4",1.58289127281928,1.83632818452796,"positive","positive",0
"ILMN_2360705","ILMN_2360705",-0.184421121621557,0.0151439987940722,290.208484330407,-12.1778352025321,7.76753536548029e-28,7.79938226047876e-24,1.12907920059744,"ACSL3","2",1.10120929413077,1.19014709175344,"positive","positive",0
"ILMN_1654414","ILMN_1654414",-0.116141393092996,0.020069537330559,289.809087334091,-5.78694920466118,1.85855782705565e-08,0.000108930074243732,1.09068803504055,"ACSL3","2",1.06894796121962,1.13796455145843,"positive","positive",0
"ILMN_2370882","ILMN_2370882",0.185653087501024,0.017363190561498,290.617795721248,10.6923371510246,1.01344732066383e-22,9.41492560896698e-19,-1.14232664128495,"ACSL5","10",-1.12221351408574,-1.1859038458314,"negative","negative",0
"ILMN_1705247","ILMN_1705247",0.234884734195502,0.0156771109439197,290.414840228047,14.982654331894,5.43736015781942e-38,6.05015064760567e-34,-1.17967515458755,"ACSL5","10",-1.16767278379326,-1.20537599743545,"negative","negative",0
"ILMN_1752269","ILMN_1752269",0.205258309612651,0.0158555828505096,290.546268553316,12.9454912851756,1.42677430081667e-30,1.48241849854852e-26,-1.15213361616962,"ACSS1","20",-1.1386715524821,-1.18102872683011,"negative","negative",0
"ILMN_2336595","ILMN_2336595",-0.0598284009189664,0.0109418244433241,291.564832545195,-5.46786335577422,9.79732070967153e-08,0.000542575620901609,1.03866343280617,"ACSS2","20",1.01318652038865,1.09447398852412,"positive","positive",0
"ILMN_1714197","ILMN_1714197",-0.0623785320197482,0.0108361063640002,291.608113659663,-5.75654482563799,2.1733599261645e-08,0.000126598215699082,1.04143281047147,"ACSS2","20",1.02035873332225,1.08728315492709,"positive","positive",0
"ILMN_2152131","ILMN_2152131",-0.123350408475825,0.0103037921255742,290.646317555237,-11.9713603469995,4.06417871780139e-27,4.03572946677678e-23,1.09742343319708,"ACTB","7",1.08678365999055,1.12018937278037,"positive","positive",0
"ILMN_1777296","ILMN_1777296",-0.149494981760957,0.014039162851133,290.907249826338,-10.6484256466113,1.41299725393678e-22,1.30942455522321e-18,1.11619566523082,"ACTB","7",1.10561761565538,1.13882176891602,"positive","positive",0
"ILMN_2038777","ILMN_2038777",-0.13677913083065,0.0122321346070813,290.479107053756,-11.1819510841115,2.22189791359688e-24,2.1225790768591e-20,1.10403768097457,"ACTB","7",1.10422084332179,1.10365176088686,"positive","positive",0
"ILMN_1749297","ILMN_1749297",0.222671646475239,0.0155566930699148,290.245308390598,14.3135591526109,1.58045416661092e-35,1.72522376827248e-31,-1.17597784586048,"ACTL6A","3",-1.15232904534516,-1.22741965391297,"negative","negative",0
"ILMN_2328280","ILMN_2328280",0.213053048036442,0.0191968571976211,289.711695851381,11.0983295777626,4.38426542165288e-24,4.16417529748591e-20,-1.16649778425956,"ACTL6A","3",-1.14572003657645,-1.21152960101039,"negative","negative",0
"ILMN_2232177","ILMN_2232177",-0.286960970458028,0.0194757948484312,290.954092295185,-14.7342366610081,4.31238431427844e-37,4.76820333629767e-33,1.22813538254666,"ACTN1","14",1.18836832659656,1.31635706936378,"positive","positive",0
"ILMN_1725534","ILMN_1725534",-0.235123849619499,0.0164028066770996,290.26947025984,-14.3343669317131,1.32416816558333e-35,1.44638888726667e-31,1.1756667616723,"ACTN4","19",1.16099996363003,1.20718699477763,"positive","positive",0
"ILMN_1792314","ILMN_1792314",-0.0667188584130028,0.0108000524091075,289.983640756804,-6.17764209706426,2.19599179549397e-09,1.36634609515635e-05,1.04605562716918,"ACTR1A","10",1.03882065893203,1.06146894411183,"positive","positive",0
"ILMN_1695821","ILMN_1695821",0.138187859942278,0.0135592304398806,290.192971733256,10.1914235144081,4.74517993181201e-21,4.28964265835806e-17,-1.10309212883131,"ACTR1B","2",-1.0749902959642,-1.16474632561291,"negative","negative",0
"ILMN_2388605","ILMN_2388605",-0.0693834885564004,0.0139241747663975,290.149152688786,-4.98295157310437,1.07795935891407e-06,0.00542105761597886,1.04644290823212,"ACTR2","2",1.03362385636495,1.07398239280223,"positive","positive",0
"ILMN_1652594","ILMN_1652594",0.139361618574832,0.0184264716985555,289.605676302451,7.56312010539477,5.24302199879487e-13,3.85099965811483e-09,-1.09988332573358,"ACTR5","20",-1.08793313002589,-1.12550026703751,"negative","negative",0
"ILMN_1760490","ILMN_1760490",0.152473806311339,0.0178306355700935,290.170593169911,8.55122666334323,7.10543066082437e-16,5.70708190677413e-12,-1.1184596896945,"ACVR1","2",-1.09048955891128,-1.17977898224102,"negative","negative",0
"ILMN_2243308","ILMN_2243308",-0.461090877271532,0.0211511988768344,289.999749606243,-21.7997513973799,4.68670442061671e-63,5.58092762407038e-59,1.37324997094529,"ACVR1B","12",1.33479370523283,1.45796429381668,"positive","positive",0
"ILMN_1683883","ILMN_1683883",0.126840052984535,0.0211173389028363,289.605676302457,6.00644113200737,5.67542395524434e-09,3.44611742562436e-05,-1.09330818472393,"ACY1,ABHD14A-ACY1","3",-1.07335453072107,-1.13658406125566,"negative","negative",0
"ILMN_1694233","ILMN_1694233",0.206940210897499,0.0192194135162415,290.579046498195,10.7672489965744,5.67652638031566e-23,5.29449615492042e-19,-1.16010883402816,"ACYP1","14",-1.12916779082524,-1.2281223397107,"negative","negative",0
"ILMN_2158705","ILMN_2158705",0.226960885081416,0.0226776844446017,289.760478390559,10.0081154950299,1.90847388590806e-20,1.70445802750449e-16,-1.17608266054584,"ACYP2","2",-1.14934192542113,-1.23449429074259,"negative","negative",0
"ILMN_1803686","ILMN_1803686",0.262950244778127,0.0167880126824775,291.603107393753,15.6629763004993,1.51905998493277e-40,1.71775303096198e-36,-1.20338869950428,"ADA","20",-1.17667012123717,-1.26170217513639,"negative","negative",0
"ILMN_1718946","ILMN_1718946",-0.159492041493047,0.0189949782825224,289.898009136102,-8.39653718582026,2.06743020135912e-15,1.64153957987914e-11,1.11171622024328,"ADAM10","15",1.08401351720331,1.17244058775918,"positive","positive",0
"ILMN_2384544","ILMN_2384544",0.139416153133956,0.0232301308165791,290.219029892239,6.0015225155106,5.81800650007964e-09,3.53094814489833e-05,-1.10801857026288,"ADAM15","1",-1.09467608208247,-1.13667315220718,"negative","negative",0
"ILMN_1756920","ILMN_1756920",0.170549935787045,0.0181080554982764,291.12326520132,9.41845665335401,1.46671271916759e-18,1.25770615668621e-14,-1.13148657588891,"ADAM15","1",-1.13200574358003,-1.13039319558668,"negative","negative",0
"ILMN_2121068","ILMN_2121068",-0.323192526873454,0.0191877462857854,290.167757532056,-16.8436939940612,7.11502258801948e-45,8.19579451913964e-41,1.24935156919818,"ADAM17","2",1.22638645213088,1.2991691226686,"positive","positive",0
"ILMN_1765779","ILMN_1765779",-0.272857338216237,0.0200543512400454,289.728551097178,-13.6058920555546,6.16805650525148e-33,6.57514823459808e-29,1.21289909276352,"ADAM17","2",1.19434598591936,1.25294943782916,"positive","positive",0
"ILMN_1713751","ILMN_1713751",-0.442589350213282,0.0223397953777608,290.469651707851,-19.8117011695585,7.29619181853702e-56,8.61972101441963e-52,1.36018341016507,"ADAM19","5",1.32577055356179,1.43566251481082,"positive","positive",0
"ILMN_1708348","ILMN_1708348",-0.26764865038949,0.017621490831718,291.488492138546,-15.1887631384589,8.74330326794881e-39,9.79774564206344e-35,1.2021638750752,"ADAM8","10",1.17963139242889,1.25107101712921,"positive","positive",0
"ILMN_1763000","ILMN_1763000",0.226088194833955,0.0189054479770109,291.116758863782,11.9588911677141,4.41963447002093e-27,4.38692917494278e-23,-1.18190701479542,"ADAP2","17",-1.17084919599329,-1.20555483410006,"negative","negative",0
"ILMN_1776777","ILMN_1776777",-0.153129808087021,0.0145935243603133,291.384539661684,-10.4929970517234,4.62662457068206e-22,4.25140531799975e-18,1.11043180442011,"ADAR","1",1.07983633898823,1.17778095069791,"positive","positive",0
"ILMN_2320964","ILMN_2320964",-0.183592013872773,0.0140014550359806,291.703507336439,-13.1123524948645,3.39863383913251e-31,3.55870949295565e-27,1.13817909029047,"ADAR","1",1.1124407082684,1.1943901295175,"positive","positive",0
"ILMN_2319326","ILMN_2319326",0.212081261343972,0.0176263798872442,291.008902611984,12.0320373610834,2.45662442440647e-27,2.45023720090301e-23,-1.15890961175018,"ADARB1","21",-1.14566372744728,-1.18732930074819,"negative","negative",0
"ILMN_1679797","ILMN_1679797",0.298136637695242,0.0183608156338595,291.7654896272,16.2376576095804,1.10005564166803e-42,1.25637354834906e-38,-1.23760002130564,"ADARB1","21",-1.20725490926939,-1.30407403183239,"negative","negative",0
"ILMN_1657139","ILMN_1657139",-0.086859338488727,0.0128511330476038,290.838209870604,-6.75888563031588,7.59595770686211e-11,5.11131994094751e-07,1.06273168293064,"ADAT1","16",1.05779997400844,1.07320081375264,"positive","positive",0
"ILMN_1698777","ILMN_1698777",0.111146015331984,0.0177553857479703,290.677150894386,6.2598479644234,1.37948357976737e-09,8.67419274957722e-06,-1.07893320384412,"ADCK1","14",-1.07035929863695,-1.09722850286544,"negative","negative",0
"ILMN_1663132","ILMN_1663132",0.206456121508891,0.0183234658389163,290.307202998754,11.2673073600743,1.13887912748203e-24,1.09309618655725e-20,-1.15930023043392,"ADCK2","7",-1.12545410268501,-1.23400198842077,"negative","negative",0
"ILMN_1700349","ILMN_1700349",-0.202713776519134,0.024679460905988,289.605676302451,-8.21386566308463,7.18557260568619e-15,5.6076208614775e-11,1.14568811028987,"ADCK4","19",1.12538853247432,1.18967703318493,"positive","positive",0
"ILMN_1676893","ILMN_1676893",0.15189076428168,0.0156643373572132,291.227684263679,9.69659685040792,1.89417150312339e-19,1.65721064808265e-15,-1.11240543211263,"ADCY3","2",-1.09866374941961,-1.14193182209323,"negative","negative",0
"ILMN_2148944","ILMN_2148944",-0.42228489030651,0.0264642092078487,290.392691874994,-15.9568301092961,1.36107618952799e-41,1.54808805796914e-37,1.33996718004585,"ADCY4","14",1.2752214450468,1.48738712031299,"positive","positive",0
"ILMN_1759252","ILMN_1759252",-0.0683088102619124,0.0113714673345235,289.951682446027,-6.0070357019387,5.65010930242277e-09,3.43131137936135e-05,1.05422771325635,"ADD1","4",1.04855530359336,1.066283154961,"positive","positive",0
"ILMN_1702858","ILMN_1702858",0.0857835808291647,0.0167808807775193,290.471488090397,5.11198321270987,5.79219135077383e-07,0.00299050839440453,-1.06172174036116,"ADHFE1","8",-1.04562707334922,-1.09645752768137,"negative","negative",0
"ILMN_2096322","ILMN_2096322",-0.139241850477198,0.0156022816120635,291.530161705698,-8.92445438041174,5.10431168625339e-17,4.22177619570018e-13,1.13089725350363,"ADIPOR1","1",1.12049963668837,1.15312753983898,"positive","positive",0
"ILMN_1688322","ILMN_1688322",-0.131848705791786,0.014098332865451,292.025706312843,-9.35207779885031,2.34425611628315e-18,2.00129144647093e-14,1.12630777310634,"ADIPOR1","1",1.11592672460868,1.14850342942923,"positive","positive",0
"ILMN_2358626","ILMN_2358626",0.132960045319692,0.0173334075401334,291.987430788858,7.67073900569404,2.56754032524885e-13,1.90639869149727e-09,-1.10310216128046,"ADK","10",-1.08747309383321,-1.1367802840338,"negative","negative",0
"ILMN_1690352","ILMN_1690352",0.141360705199469,0.0204259841927473,289.717733933585,6.92063128344443,2.89113149674668e-11,1.98447265936692e-07,-1.10937214048934,"ADO","10",-1.07490844373219,-1.18566652058352,"negative","negative",0
"ILMN_1733259","ILMN_1733259",-1.28860542215749,0.0498957049458463,289.605676302457,-25.825978880468,4.05152837860167e-77,4.84927431634834e-73,2.43645723329871,"ADORA3","1",2.34709009409264,2.63610020130662,"positive","positive",0
"ILMN_1730710","ILMN_1730710",-0.4449738206512,0.0298282626443275,290.140517400704,-14.917859144432,9.60083966515918e-38,1.06674929519584e-33,1.36032505935988,"ADORA3","1",1.31579994535732,1.45915838710094,"positive","positive",0
"ILMN_1793959","ILMN_1793959",-0.0583512197140929,0.0105654851036753,290.305689399825,-5.522815009582,7.41283094755173e-08,0.000414970276443946,1.03754585054596,"ADPGK","15",1.02147744659967,1.07224295595348,"positive","positive",0
"ILMN_1811480","ILMN_1811480",-0.0904219999260285,0.0142307515324745,290.106238099208,-6.35398627540407,8.10121877398673e-10,5.15561562776515e-06,1.06236457698325,"ADPRHL2","1",1.04982438501383,1.08928604453345,"positive","positive",0
"ILMN_1716421","ILMN_1716421",-0.11986896131539,0.0178061138055328,289.983989442298,-6.7318990895219,8.96030080255966e-11,6.00967374827676e-07,1.08497600165245,"ADRA1D","20",1.09073812194217,1.07293166252857,"positive","positive",0
"ILMN_1733963","ILMN_1733963",-0.100319564816627,0.0166000443091667,290.906370498254,-6.04333114708792,4.6129092041705e-09,2.81295203270317e-05,1.10136541604209,"ADRA2C","4",1.07034848051851,1.1697092266421,"positive","positive",0
"ILMN_1695590","ILMN_1695590",-0.109248797875294,0.0175230412999342,290.391155746495,-6.23457971737498,1.59265220317934e-09,9.97796605291856e-06,1.07379564618104,"ADRB2","5",1.06011188516768,1.10321568281497,"positive","positive",0
"ILMN_1790757","ILMN_1790757",0.207069201367912,0.0142497431619423,290.746479665008,14.5314339363635,2.43367921090069e-36,2.67656039614858e-32,-1.15821891067818,"ADSL","22",-1.13946812726278,-1.19875323485227,"negative","negative",0
"ILMN_2092664","ILMN_2092664",0.162256249164934,0.0130163448920597,290.191936865585,12.4655769734493,7.46720669557936e-29,7.59489593007377e-25,-1.12706679522423,"ADSS","1",-1.11835324494693,-1.14565379154429,"negative","negative",0
"ILMN_1778796","ILMN_1778796",0.0821332906102775,0.017029424772744,289.662644892627,4.82302201667631,2.28832699211701e-06,0.0111739007025074,-1.06221748942671,"ADSS","1",-1.04777410660316,-1.09331259699961,"negative","negative",0
"ILMN_1712944","ILMN_1712944",0.226291814432431,0.0170277599544058,291.039656209379,13.2895821316697,8.04885631425933e-32,8.47705547017793e-28,-1.16924885535839,"AES","19",-1.12792519268249,-1.26136434927483,"negative","negative",0
"ILMN_2333107","ILMN_2333107",0.245417202150109,0.0197470019493756,291.003644877385,12.4280740326695,9.81727612441864e-29,9.97042563195957e-25,-1.18601987797064,"AES","19",-1.13801548025362,-1.2939247053675,"negative","negative",0
"ILMN_2129015","ILMN_2129015",-0.118516006716133,0.0176426681743402,290.413757568075,-6.71757840395732,9.73408333070302e-11,6.51010321122579e-07,1.07876307627718,"AFF1","4",1.05903476791007,1.1215527454655,"positive","positive",0
"ILMN_1775235","ILMN_1775235",0.207039946466522,0.0232004520854355,291.502291400346,8.92396172730162,5.12416011295395e-17,4.23768041341292e-13,-1.16176225428909,"AFF3","2",-1.1289851102231,-1.23399049561908,"negative","negative",0
"ILMN_1705447","ILMN_1705447",0.125735767470096,0.015097004499657,290.147466232981,8.32852420974981,3.2808726697073e-15,2.58467148919541e-11,-1.09480985045663,"AFG3L1P","16",-1.07328915331437,-1.14158880205405,"negative","negative",0
"ILMN_2066124","ILMN_2066124",0.247278566315772,0.018307621169491,290.04275914355,13.5068649294455,1.38595523661373e-32,1.47202305680744e-28,-1.19022844662518,"AFG3L2","18",-1.17724737316004,-1.21805703437574,"negative","negative",0
"ILMN_2402766","ILMN_2402766",-0.0588455186415743,0.0118794388190191,290.372548236673,-4.95356047857767,1.23900236434667e-06,0.00619996783119074,1.04508793581018,"AFTPH","2",1.03404682328941,1.06874494939725,"positive","positive",0
"ILMN_1802631","ILMN_1802631",0.101016729213442,0.0200838587328607,290.582749501152,5.0297470499611,8.6126855301503e-07,0.0043778280549754,-1.0807943227722,"AGA","4",-1.06148929641445,-1.12263760418735,"negative","negative",0
"ILMN_1772645","ILMN_1772645",0.105097642932627,0.0163878123569072,290.135089885865,6.41315879409191,5.7716413617773e-10,3.70423942598867e-06,-1.08021460196224,"AGK","7",-1.06248749225605,-1.11854945378357,"negative","negative",0
"ILMN_1707169","ILMN_1707169",0.182754108785857,0.0191517737344194,290.801603190577,9.54241164918381,5.9509798528635e-19,5.1529534545945e-15,-1.13278270585837,"AGMAT","1",-1.09497151955814,-1.21680094151264,"negative","negative",0
"ILMN_1679520","ILMN_1679520",-0.0835821953683602,0.0162634229417883,290.140305921436,-5.1392745344892,5.07509289075494e-07,0.00263042064527829,1.06219277728098,"AGPAT1","6",1.07786904124729,1.02989720398103,"positive","positive",0
"ILMN_1732176","ILMN_1732176",-0.183570340957018,0.0184010373760597,289.865664361848,-9.97608652193969,2.42182422173991e-20,2.15857192883678e-16,1.13354102771897,"AGPAT2","9",1.10858444463354,1.18799274958045,"positive","positive",0
"ILMN_1681081","ILMN_1681081",-0.160169485135191,0.019461450412187,290.558091890226,-8.2300898310689,6.37434870883019e-15,4.98282838569256e-11,1.11584260443555,"AGPAT2","9",1.08353596819399,1.18711872141186,"positive","positive",0
"ILMN_2377430","ILMN_2377430",-0.155176863144721,0.0209391145252108,292.904488330749,-7.41086080588017,1.35206169604626e-12,9.79974317294329e-09,1.11094886746614,"AGPAT2","9",1.06053169463791,1.22519091977617,"positive","positive",0
"ILMN_1794875","ILMN_1794875",-0.315126194620708,0.0241369503312136,290.574555465786,-13.0557585070385,5.72648451942635e-31,5.97787718982917e-27,1.24015621280356,"AGPAT9","4",1.18878451207564,1.35580903003468,"positive","positive",0
"ILMN_1718071","ILMN_1718071",-0.237148970280444,0.0152406229867074,291.225989244197,-15.5603199742741,3.75604606878142e-40,4.23681996558544e-36,1.17387789242299,"AGTPBP1","9",1.14209459898965,1.2437881844791,"positive","positive",0
"ILMN_1802458","ILMN_1802458",-0.291707902747464,0.018539794865345,290.692130050637,-15.7341494264713,8.88524704028278e-41,1.00634307978243e-36,1.22202061057633,"AGTRAP","1",1.20108551379579,1.26734448918845,"positive","positive",0
"ILMN_2307656","ILMN_2307656",-0.302747917688985,0.0191008932365982,291.095712421225,-15.8499350757537,3.2024429485338e-41,3.63413225799616e-37,1.22986865182055,"AGTRAP","1",1.20121446159941,1.29251612840012,"positive","positive",0
"ILMN_1809139","ILMN_1809139",-0.14313104097523,0.0170250778478553,291.078032240067,-8.40707116022151,1.89787457510533e-15,1.50862049975123e-11,1.09759386527354,"AHCTF1","1",1.08142948406423,1.13245628571679,"positive","positive",0
"ILMN_1747504","ILMN_1747504",-0.174000144502942,0.0180030624096047,291.069863495817,-9.6650303456212,2.39942635358963e-19,2.09541903458982e-15,1.12736564474113,"AHCTF1","1",1.10991652473834,1.16504363619836,"positive","positive",0
"ILMN_1657862","ILMN_1657862",0.20017850775159,0.0171643697418877,290.372838427355,11.6624443985891,4.91196139606658e-26,4.8097925990284e-22,-1.15776940472,"AHCY","20",-1.12191221680421,-1.23713647638748,"negative","negative",0
"ILMN_1712786","ILMN_1712786",0.151621452506777,0.0169435264423149,289.657598170414,8.94863610730508,4.41362809532217e-17,3.65536678854582e-13,-1.11477855172658,"AHCYL2","7",-1.0942367762585,-1.1593424170126,"negative","negative",0
"ILMN_1714567","ILMN_1714567",0.280457898743078,0.0194055626818713,290.938120977152,14.452448678805,4.68872113542771e-36,5.14399595767774e-32,-1.22518267426396,"AHNAK","11",-1.18811431814423,-1.30713598465926,"negative","negative",0
"ILMN_1752159","ILMN_1752159",0.0995003840347712,0.0196617679762103,289.891653186789,5.0606020859956,7.43487965263635e-07,0.00379699303860138,-1.07486764455746,"AHNAK","11",-1.04994303366948,-1.12935145586696,"negative","negative",0
"ILMN_1812640","ILMN_1812640",-0.0745617491203106,0.0137973397845513,289.667689081068,-5.40406703644396,1.3619064124e-07,0.00074414566373536,1.05429088452944,"AHR","7",1.03876512444692,1.08777591827658,"positive","positive",0
"ILMN_1703617","ILMN_1703617",0.136023545428984,0.013887602268027,289.612041456644,9.79460261057067,9.4349602997886e-20,8.30182156778399e-16,-1.10021523052082,"AHSA1","14",-1.08519938908832,-1.13254537099651,"negative","negative",0
"ILMN_1688625","ILMN_1688625",-0.101547865428157,0.0172552956798306,289.850907392528,-5.88502609937042,1.09780066018428e-08,6.54398973535849e-05,1.0756479416122,"AIM1","6",1.04468217774071,1.14394768101992,"positive","positive",0
"ILMN_1681301","ILMN_1681301",-0.311022881154889,0.0223804717505604,292.093862849356,-13.8970654694578,4.73402571643654e-34,5.10091270946037e-30,1.23582977556225,"AIM2","1",1.18711358591026,1.3451462921999,"positive","positive",0
"ILMN_1673252","ILMN_1673252",0.114242115342942,0.0142726219733494,290.273089569153,8.00428369477314,2.91069580742278e-14,2.22697336225917e-10,-1.08791885826894,"AIMP2","7",-1.06836191280205,-1.1303158807128,"negative","negative",0
"ILMN_2103841","ILMN_2103841",0.144176937690223,0.0116883152404128,290.170796754905,12.3351342537139,2.16581933353798e-28,2.19072625587367e-24,-1.10378767180442,"AIP","11",-1.08356792553688,-1.14764537632176,"negative","negative",0
"ILMN_2261519","ILMN_2261519",-0.0673328967272518,0.0129977286258924,289.805598958375,-5.18035871229992,4.15400834319253e-07,0.00216922315681514,1.05156314711061,"AIRE","21",1.0376432670708,1.08151417602906,"positive","positive",0
"ILMN_1670542","ILMN_1670542",0.164236995156437,0.0194001332354119,289.954401172818,8.4657663513696,1.28470055546649e-15,1.02544798337335e-11,-1.12681817995392,"AK2","1",-1.10142116533307,-1.18227705790647,"negative","negative",0
"ILMN_1716053","ILMN_1716053",0.172863134870891,0.0141316713704076,290.690586663711,12.232320603837,4.89953444431982e-28,4.93383118543006e-24,-1.13291013452031,"AK2","1",-1.10703672044345,-1.18943632096097,"negative","negative",0
"ILMN_1778173","ILMN_1778173",0.11833001722171,0.0149565156027504,290.681719334443,7.91160323464312,5.36175607582585e-14,4.06367492986841e-10,-1.08743213093957,"AK3","9",-1.0643815734883,-1.13765952226923,"negative","negative",0
"ILMN_2293758","ILMN_2293758",0.211790003847903,0.020949395254012,290.34030345132,10.1095998848627,8.7824429077323e-21,7.8998073955052e-17,-1.16521160009121,"AKAP11","13",-1.14430125298798,-1.21054040244743,"negative","negative",0
"ILMN_2280189","ILMN_2280189",0.0985519766587844,0.0195252927254561,289.817798946739,5.0474007250246,7.92375503869671e-07,0.00403794556771984,-1.06961642161984,"AKAP11","13",-1.06767844871537,-1.0737122782827,"negative","negative",0
